OrderID,OrderDate,Region,Category,CustomerSegment,ShipMode,Quantity,UnitPrice,Discount,ShippingCost,Sales,Profit,Month,Year,Quarter
ORD-00655,2023-07-01,North,Food & Beverages,Corporate,Standard Class,9,15.88,0.1,38.99,128.63,-11.36,July,2023,Q3
ORD-00656,2023-06-20,East,Sports,Consumer,Standard Class,3,477.46,0.0,32.49,1432.38,101.92,June,2023,Q2
ORD-00657,2022-04-03,South,Furniture,Consumer,First Class,7,270.81,0.0,16.22,1895.67,509.44,April,2022,Q2
ORD-00658,2022-06-16,West,Clothing,Consumer,Standard Class,3,444.76,0.0,19.44,1334.28,121.81,June,2022,Q2
ORD-00659,2022-10-25,North,Electronics,Consumer,Second Class,13,191.0,0.3,18.85,1738.1,364.78,October,2022,Q4
ORD-00660,2023-07-05,South,Food & Beverages,Home Office,Standard Class,2,242.65,0.1,36.16,436.77,50.78,July,2023,Q3
ORD-00661,2022-12-15,East,Electronics,Consumer,Standard Class,7,442.08,0.4,25.84,1856.74,167.28,December,2022,Q4
ORD-00662,2023-09-04,North,Electronics,Corporate,Standard Class,2,174.31,0.0,43.54,348.62,-13.03,September,2023,Q3
ORD-00663,2023-10-24,North,Food & Beverages,Home Office,Standard Class,16,248.36,0.0,19.45,3973.76,213.39,October,2023,Q4
ORD-00664,2023-12-31,South,Furniture,Corporate,Second Class,10,494.96,0.2,12.21,3959.68,233.61,December,2023,Q4
ORD-00665,2023-01-02,East,Furniture,Consumer,Same Day,8,428.29,0.1,15.38,3083.69,400.31,January,2023,Q1
ORD-00666,2022-03-01,South,Clothing,Home Office,Standard Class,5,481.19,0.2,12.24,1924.76,533.06,March,2022,Q1
ORD-00667,2022-03-24,East,Clothing,Consumer,Standard Class,1,280.19,0.0,31.02,280.19,27.79,March,2022,Q1
ORD-00668,2023-09-02,South,Clothing,Consumer,First Class,16,139.25,0.0,4.18,2228.0,261.5,September,2023,Q3
ORD-00669,2023-01-31,West,Electronics,Consumer,Second Class,3,30.57,0.2,35.39,73.37,-12.96,January,2023,Q1
ORD-00670,2022-06-05,East,Sports,Consumer,Standard Class,8,269.45,0.1,42.96,1940.04,340.31,June,2022,Q2
ORD-00671,2023-06-23,South,Furniture,Corporate,Standard Class,11,403.22,0.2,26.8,3548.34,767.61,June,2023,Q2
ORD-00672,2022-01-12,East,Electronics,Consumer,First Class,8,66.02,0.0,21.83,528.16,98.18,January,2022,Q1
ORD-00673,2023-12-10,South,Clothing,Corporate,Second Class,11,208.16,0.1,14.4,2060.78,249.92,December,2023,Q4
ORD-00674,2022-02-04,West,Electronics,Corporate,Standard Class,11,150.85,0.1,46.35,1493.42,169.54,February,2022,Q1
ORD-00675,2023-02-23,West,Sports,Consumer,Standard Class,7,336.44,0.0,39.49,2355.08,667.26,February,2023,Q1
ORD-00676,2022-03-03,East,Clothing,Consumer,Same Day,19,84.35,0.3,41.95,1121.85,103.2,March,2022,Q1
ORD-00677,2023-07-08,West,Furniture,Home Office,Standard Class,4,80.62,0.3,42.91,225.74,23.41,July,2023,Q3
ORD-00678,2023-04-11,East,Electronics,Consumer,Standard Class,19,120.7,0.0,46.84,2293.3,691.02,April,2023,Q2
ORD-00679,2023-10-15,East,Clothing,Consumer,Standard Class,15,150.21,0.3,23.85,1577.2,322.17,October,2023,Q4
ORD-00680,2022-08-15,North,Sports,Home Office,Standard Class,18,403.55,0.0,21.39,7263.9,578.5,August,2022,Q3
ORD-00681,2022-11-23,North,Electronics,Consumer,First Class,8,41.76,0.2,15.66,267.26,15.58,November,2022,Q4
ORD-00682,2022-09-02,East,Furniture,Corporate,Standard Class,17,22.26,0.1,46.39,340.58,13.32,September,2022,Q3
ORD-00683,2023-08-06,North,Furniture,Corporate,Second Class,18,365.46,0.2,12.69,5262.62,1691.19,August,2023,Q3
ORD-00684,2023-10-26,North,Electronics,Consumer,Standard Class,19,90.14,0.3,15.06,1198.86,388.14,October,2023,Q4
ORD-00685,2023-03-15,East,Electronics,Corporate,Second Class,17,400.7,0.0,30.15,6811.9,2109.25,March,2023,Q1
ORD-00686,2023-10-21,South,Food & Beverages,Home Office,Standard Class,15,168.85,0.0,23.01,2532.75,485.84,October,2023,Q4
ORD-00687,2023-01-27,South,Electronics,Consumer,Standard Class,14,172.21,0.1,40.27,2169.85,431.35,January,2023,Q1
ORD-00688,2023-04-10,East,Electronics,Consumer,First Class,13,32.41,0.0,19.9,421.33,35.5,April,2023,Q2
ORD-00689,2023-08-28,North,Clothing,Corporate,Second Class,8,80.23,0.4,9.61,385.1,95.02,August,2023,Q3
ORD-00690,2023-05-09,South,Electronics,Consumer,Standard Class,7,484.59,0.3,39.08,2374.49,422.58,May,2023,Q2
ORD-00691,2023-11-23,West,Furniture,Consumer,First Class,14,187.8,0.2,37.88,2103.36,322.36,November,2023,Q4
ORD-00692,2023-12-12,West,Clothing,Home Office,Second Class,17,65.22,0.4,40.31,665.24,189.77,December,2023,Q4
ORD-00693,2023-06-28,South,Clothing,Corporate,Standard Class,18,95.49,0.1,3.95,1546.94,498.85,June,2023,Q2
ORD-00694,2022-09-10,South,Clothing,Home Office,Standard Class,6,238.07,0.1,14.86,1285.58,87.28,September,2022,Q3
ORD-00695,2022-08-28,North,Clothing,Consumer,Standard Class,15,425.04,0.0,6.74,6375.6,448.98,August,2022,Q3
ORD-00696,2022-08-05,North,Food & Beverages,Consumer,Standard Class,10,476.31,0.2,13.44,3810.48,721.7,August,2022,Q3
ORD-00697,2023-07-12,North,Electronics,Consumer,Standard Class,18,95.95,0.0,47.82,1727.1,336.1,July,2023,Q3
ORD-00698,2022-12-06,North,Furniture,Consumer,Standard Class,13,351.06,0.1,19.51,4107.4,401.14,December,2022,Q4
ORD-00699,2023-03-16,East,Furniture,Consumer,Standard Class,4,178.15,0.0,22.08,712.6,215.23,March,2023,Q1
ORD-00700,2023-11-23,South,Electronics,Consumer,Standard Class,18,364.9,0.0,48.63,6568.2,1676.36,November,2023,Q4
ORD-00701,2022-06-05,West,Electronics,Consumer,Standard Class,16,255.54,0.2,6.43,3270.91,1054.8,June,2022,Q2
ORD-00702,2022-09-05,North,Food & Beverages,Consumer,Standard Class,11,128.31,0.2,7.96,1129.13,182.52,September,2022,Q3
ORD-00703,2023-02-21,South,Furniture,Consumer,Standard Class,16,360.49,0.3,43.04,4037.49,206.35,February,2023,Q1
ORD-00704,2022-02-03,South,Furniture,Consumer,Second Class,4,296.62,0.0,36.98,1186.48,341.15,February,2022,Q1
ORD-00705,2023-08-31,North,Clothing,Consumer,Standard Class,14,283.88,0.2,31.53,3179.46,321.72,August,2023,Q3
ORD-00706,2023-10-10,North,Electronics,Consumer,Standard Class,15,284.36,0.0,36.49,4265.4,1293.9,October,2023,Q4
ORD-00707,2023-04-14,North,Electronics,Consumer,Second Class,17,324.52,0.2,18.84,4413.47,635.78,April,2023,Q2
ORD-00708,2022-12-14,North,Electronics,Consumer,Standard Class,2,204.04,0.1,22.41,367.27,7.3,December,2022,Q4
ORD-00709,2023-07-04,North,Food & Beverages,Consumer,Standard Class,5,315.16,0.0,7.62,1575.8,502.85,July,2023,Q3
ORD-00710,2022-07-24,West,Electronics,Corporate,Same Day,17,136.46,0.0,23.8,2319.82,612.15,July,2022,Q3
ORD-00711,2023-04-08,North,Electronics,Consumer,Second Class,2,145.54,0.0,26.66,291.08,57.25,April,2023,Q2
ORD-00712,2023-11-14,South,Clothing,Consumer,Standard Class,16,309.75,0.0,45.15,4956.0,1637.37,November,2023,Q4
ORD-00713,2022-06-28,West,Electronics,Corporate,Standard Class,7,475.9,0.1,45.07,2998.17,261.34,June,2022,Q2
ORD-00714,2023-03-29,North,Clothing,Home Office,Standard Class,2,392.06,0.2,38.28,627.3,172.41,March,2023,Q1
ORD-00715,2023-06-11,South,Electronics,Consumer,Standard Class,2,95.78,0.2,25.4,153.25,25.62,June,2023,Q2
ORD-00716,2022-07-14,North,Clothing,Consumer,Standard Class,9,432.4,0.2,37.91,3113.28,147.87,July,2022,Q3
ORD-00717,2022-12-08,East,Clothing,Home Office,Standard Class,3,423.61,0.0,40.16,1270.83,207.4,December,2022,Q4
ORD-00718,2022-02-19,East,Food & Beverages,Consumer,First Class,16,211.55,0.1,30.39,3046.32,720.89,February,2022,Q1
ORD-00719,2022-01-14,South,Food & Beverages,Home Office,Same Day,4,206.35,0.1,47.0,742.86,179.75,January,2022,Q1
ORD-00720,2022-10-02,East,Furniture,Consumer,Second Class,1,238.38,0.0,22.8,238.38,54.34,October,2022,Q4
ORD-00721,2022-11-15,West,Food & Beverages,Consumer,Standard Class,6,486.17,0.3,13.19,2041.91,151.84,November,2022,Q4
ORD-00722,2023-08-07,South,Electronics,Consumer,Standard Class,7,230.08,0.2,29.8,1288.45,259.34,August,2023,Q3
ORD-00723,2022-11-23,East,Food & Beverages,Home Office,Standard Class,15,262.73,0.2,26.73,3152.76,481.2,November,2022,Q4
ORD-00724,2022-02-21,West,Clothing,Consumer,First Class,17,163.33,0.0,19.28,2776.61,159.08,February,2022,Q1
ORD-00725,2023-09-04,North,Furniture,Corporate,Standard Class,16,271.13,0.0,17.61,4338.08,815.58,September,2023,Q3
ORD-00726,2023-01-07,North,Electronics,Consumer,Same Day,5,499.43,0.0,39.57,2497.15,189.47,January,2023,Q1
ORD-00727,2022-05-16,South,Electronics,Consumer,Same Day,5,212.64,0.0,22.09,1063.2,215.78,May,2022,Q2
ORD-00728,2022-09-14,West,Food & Beverages,Consumer,Standard Class,1,75.54,0.3,14.38,52.88,2.07,September,2022,Q3
ORD-00729,2023-03-28,South,Clothing,Home Office,Same Day,13,444.94,0.0,18.52,5784.22,1760.69,March,2023,Q1
ORD-00730,2023-02-26,North,Clothing,Corporate,Standard Class,12,143.71,0.1,33.51,1552.07,443.41,February,2023,Q1
ORD-00731,2022-04-28,South,Sports,Consumer,Standard Class,18,470.37,0.0,37.59,8466.66,1727.5,April,2022,Q2
ORD-00732,2022-07-05,East,Food & Beverages,Consumer,Standard Class,12,450.34,0.0,8.98,5404.08,997.11,July,2022,Q3
ORD-00733,2022-07-17,South,Clothing,Corporate,Second Class,8,166.72,0.3,3.71,933.63,186.13,July,2022,Q3
ORD-00734,2023-04-19,East,Clothing,Home Office,Standard Class,14,360.89,0.1,28.43,4547.21,959.13,April,2023,Q2
ORD-00735,2022-04-04,North,Furniture,Home Office,Standard Class,4,160.16,0.0,35.68,640.64,49.7,April,2022,Q2
ORD-00736,2023-03-01,North,Clothing,Consumer,Same Day,3,470.31,0.0,3.46,1410.93,133.69,March,2023,Q1
ORD-00737,2022-06-14,East,Electronics,Consumer,Standard Class,8,379.49,0.0,20.11,3035.92,592.36,June,2022,Q2
ORD-00738,2023-04-23,North,Food & Beverages,Home Office,Second Class,18,378.33,0.4,6.74,4085.96,1051.69,April,2023,Q2
ORD-00739,2023-08-12,North,Clothing,Consumer,Standard Class,6,20.16,0.0,4.87,120.96,8.94,August,2023,Q3
ORD-00740,2022-09-23,East,Clothing,Consumer,First Class,17,317.83,0.2,39.7,4322.49,715.75,September,2022,Q3
ORD-00741,2023-01-06,East,Clothing,Corporate,Second Class,13,355.14,0.0,10.48,4616.82,1261.52,January,2023,Q1
ORD-00742,2022-10-18,North,Clothing,Corporate,Standard Class,5,159.86,0.0,4.67,799.3,152.44,October,2022,Q4
ORD-00743,2023-04-03,South,Food & Beverages,Consumer,Standard Class,6,303.61,0.0,13.61,1821.66,616.52,April,2023,Q2
ORD-00744,2022-03-27,West,Electronics,Consumer,Standard Class,19,337.73,0.0,7.03,6416.87,1571.27,March,2022,Q1
ORD-00745,2023-06-18,North,Furniture,Corporate,Standard Class,9,10.85,0.2,24.59,78.12,-1.4,June,2023,Q2
ORD-00746,2022-03-21,East,Electronics,Consumer,Standard Class,19,463.1,0.0,12.28,8798.9,689.41,March,2022,Q1
ORD-00747,2023-06-28,North,Electronics,Consumer,Standard Class,2,371.72,0.2,35.55,594.75,97.78,June,2023,Q2
ORD-00748,2022-08-18,West,Sports,Corporate,Standard Class,14,180.99,0.0,9.02,2533.86,808.51,August,2022,Q3
ORD-00749,2022-11-21,South,Clothing,Consumer,Standard Class,8,469.63,0.1,29.02,3381.34,815.2,November,2022,Q4
ORD-00750,2023-04-15,North,Clothing,Home Office,Standard Class,9,234.77,0.2,18.65,1690.34,250.29,April,2023,Q2
ORD-00751,2023-06-09,South,Clothing,Home Office,Standard Class,8,458.13,0.2,5.15,2932.03,288.79,June,2023,Q2
ORD-00752,2022-11-17,East,Clothing,Corporate,Second Class,18,222.86,0.0,48.09,4011.48,847.67,November,2022,Q4
ORD-00753,2022-06-24,East,Furniture,Corporate,Standard Class,7,465.62,0.2,8.0,2607.47,717.04,June,2022,Q2
ORD-00754,2023-07-19,West,Electronics,Corporate,Standard Class,18,269.62,0.0,47.38,4853.16,630.62,July,2023,Q3
ORD-00755,2023-07-06,South,Furniture,Corporate,Standard Class,11,48.32,0.1,30.26,478.37,41.94,July,2023,Q3
ORD-00756,2023-07-06,South,Electronics,Consumer,Second Class,3,143.36,0.0,28.94,430.08,42.46,July,2023,Q3
ORD-00757,2023-02-04,East,Furniture,Consumer,Second Class,10,205.29,0.2,26.23,1642.32,91.76,February,2023,Q1
ORD-00758,2023-11-04,East,Clothing,Home Office,Standard Class,6,400.66,0.0,16.9,2403.96,624.75,November,2023,Q4
ORD-00759,2022-02-15,North,Electronics,Consumer,Standard Class,13,445.61,0.0,23.35,5792.93,1610.16,February,2022,Q1
ORD-00760,2022-07-25,South,Clothing,Consumer,Second Class,5,131.75,0.3,6.63,461.12,128.57,July,2022,Q3
ORD-00761,2023-07-27,East,Food & Beverages,Consumer,First Class,8,263.9,0.1,35.79,1900.08,219.3,July,2023,Q3
ORD-00762,2022-09-09,North,Furniture,Home Office,Standard Class,19,455.2,0.1,8.6,7783.92,2517.03,September,2022,Q3
ORD-00763,2023-09-06,North,Furniture,Corporate,Standard Class,19,426.27,0.0,26.91,8099.13,1200.72,September,2023,Q3
ORD-00764,2022-05-08,West,Clothing,Consumer,Standard Class,12,183.26,0.3,23.17,1539.38,206.87,May,2022,Q2
ORD-00765,2023-03-28,East,Electronics,Consumer,Second Class,12,205.71,0.0,3.03,2468.52,656.82,March,2023,Q1
ORD-00766,2022-08-15,East,Furniture,Consumer,Standard Class,13,490.82,0.1,49.51,5742.59,488.44,August,2022,Q3
ORD-00767,2023-02-19,West,Electronics,Corporate,Standard Class,4,54.66,0.0,21.0,218.64,12.64,February,2023,Q1
ORD-00768,2022-07-24,South,Furniture,Consumer,First Class,14,64.57,0.0,34.61,903.98,200.92,July,2022,Q3
ORD-00769,2022-03-08,South,Electronics,Consumer,Second Class,17,63.56,0.1,30.65,972.47,194.81,March,2022,Q1
ORD-00770,2023-09-19,North,Furniture,Home Office,First Class,11,286.81,0.2,3.03,2523.93,606.48,September,2023,Q3
ORD-00771,2022-07-05,South,Furniture,Corporate,Standard Class,1,61.88,0.1,18.12,55.69,-5.46,July,2022,Q3
ORD-00772,2022-10-08,North,Electronics,Corporate,Standard Class,13,335.03,0.0,26.46,4355.39,430.63,October,2022,Q4
ORD-00773,2022-04-29,North,Clothing,Consumer,Second Class,19,132.18,0.0,39.96,2511.42,338.75,April,2022,Q2
ORD-00774,2023-12-15,South,Electronics,Consumer,Standard Class,13,437.2,0.1,36.78,5115.24,886.34,December,2023,Q4
ORD-00775,2023-02-19,West,Furniture,Consumer,Second Class,6,312.54,0.0,4.09,1875.24,493.07,February,2023,Q1
ORD-00776,2023-05-09,East,Furniture,Consumer,Standard Class,1,401.84,0.2,31.32,321.47,25.88,May,2023,Q2
ORD-00777,2023-12-25,East,Furniture,Corporate,Second Class,18,182.21,0.0,42.88,3279.78,572.71,December,2023,Q4
ORD-00778,2023-01-10,South,Food & Beverages,Consumer,Standard Class,14,17.38,0.0,8.14,243.32,72.83,January,2023,Q1
ORD-00779,2022-07-30,South,Food & Beverages,Home Office,Standard Class,10,191.38,0.2,16.63,1531.04,441.02,July,2022,Q3
ORD-00780,2023-05-12,West,Clothing,Corporate,Standard Class,7,41.51,0.3,45.34,203.4,18.2,May,2023,Q2
ORD-00781,2023-10-02,South,Clothing,Consumer,Same Day,15,342.52,0.1,15.74,4624.02,883.33,October,2023,Q4
ORD-00782,2023-08-16,South,Food & Beverages,Consumer,First Class,1,208.33,0.0,20.33,208.33,47.19,August,2023,Q3
ORD-00783,2022-11-23,East,Electronics,Corporate,Standard Class,15,360.32,0.1,46.79,4864.32,441.69,November,2022,Q4
ORD-00784,2023-09-24,West,Electronics,Consumer,Standard Class,3,399.8,0.0,11.71,1199.4,51.91,September,2023,Q3
ORD-00785,2023-03-18,East,Food & Beverages,Consumer,First Class,8,114.76,0.2,37.98,734.46,151.89,March,2023,Q1
ORD-00786,2023-01-09,East,Clothing,Consumer,First Class,8,412.97,0.0,17.37,3303.76,493.83,January,2023,Q1
ORD-00787,2023-04-23,West,Food & Beverages,Home Office,Second Class,13,228.62,0.1,22.73,2674.85,493.43,April,2023,Q2
ORD-00788,2023-12-13,North,Clothing,Consumer,Standard Class,2,169.2,0.0,3.1,338.4,14.83,December,2023,Q4
ORD-00789,2023-05-05,South,Furniture,Consumer,Standard Class,15,49.13,0.3,29.39,515.86,110.31,May,2023,Q2
ORD-00790,2023-03-06,East,Food & Beverages,Home Office,Standard Class,11,121.74,0.0,20.31,1339.14,96.62,March,2023,Q1
ORD-00791,2022-06-11,East,Furniture,Consumer,Standard Class,8,294.39,0.0,46.6,2355.12,174.55,June,2022,Q2
ORD-00792,2023-08-23,North,Food & Beverages,Home Office,Standard Class,17,39.44,0.2,15.3,536.38,48.93,August,2023,Q3
ORD-00793,2023-01-20,North,Furniture,Consumer,Standard Class,2,73.35,0.1,9.03,132.03,25.31,January,2023,Q1
ORD-00794,2023-11-09,South,Electronics,Home Office,First Class,12,264.92,0.3,29.17,2225.33,646.7,November,2023,Q4
ORD-00795,2023-11-30,West,Furniture,Corporate,Second Class,4,228.35,0.2,11.45,730.72,200.73,November,2023,Q4
ORD-00796,2022-03-02,West,Furniture,Corporate,Standard Class,2,419.27,0.1,49.85,754.69,208.35,March,2022,Q1
ORD-00797,2023-07-08,North,Clothing,Corporate,Standard Class,12,405.84,0.1,7.88,4383.07,1130.92,July,2023,Q3
ORD-00798,2022-05-06,East,Furniture,Corporate,Standard Class,2,217.64,0.2,4.57,348.22,68.68,May,2022,Q2
ORD-00799,2023-05-02,East,Electronics,Corporate,First Class,7,328.3,0.0,38.91,2298.1,608.99,May,2023,Q2
ORD-00800,2022-09-21,East,Electronics,Consumer,Standard Class,9,258.13,0.0,26.68,2323.17,723.2,September,2022,Q3
ORD-00801,2022-04-16,North,Furniture,Corporate,Standard Class,16,219.23,0.0,6.5,3507.68,920.57,April,2022,Q2
ORD-00802,2023-10-09,East,Food & Beverages,Home Office,Same Day,8,363.16,0.0,4.34,2905.28,948.99,October,2023,Q4
ORD-00803,2023-09-24,East,Electronics,Consumer,Standard Class,15,227.34,0.2,22.09,2728.08,841.98,September,2023,Q3
ORD-00804,2022-06-29,East,Electronics,Consumer,First Class,10,463.62,0.1,32.58,4172.58,1279.04,June,2022,Q2
ORD-00805,2023-05-04,South,Sports,Consumer,Standard Class,4,32.31,0.1,12.57,116.32,9.26,May,2023,Q2
ORD-00806,2023-04-01,North,Sports,Consumer,First Class,5,299.44,0.4,27.7,898.32,80.55,April,2023,Q2
ORD-00807,2023-12-08,South,Electronics,Corporate,Standard Class,4,192.28,0.1,3.03,692.21,197.92,December,2023,Q4
ORD-00808,2022-02-07,South,Clothing,Consumer,Standard Class,11,134.21,0.4,25.05,885.79,38.06,February,2022,Q1
ORD-00809,2023-03-12,East,Sports,Home Office,Standard Class,14,65.35,0.1,27.98,823.41,109.37,March,2023,Q1
ORD-00810,2023-05-10,North,Clothing,Home Office,First Class,12,412.81,0.1,23.21,4458.35,1055.48,May,2023,Q2
ORD-00811,2022-10-09,East,Electronics,Corporate,Second Class,6,14.16,0.1,4.9,76.46,9.53,October,2022,Q4
ORD-00812,2023-05-15,North,Electronics,Consumer,Standard Class,8,431.64,0.3,32.55,2417.18,552.67,May,2023,Q2
ORD-00813,2023-10-24,South,Clothing,Consumer,Standard Class,16,238.84,0.2,28.75,3057.15,485.58,October,2023,Q4
ORD-00814,2023-08-12,West,Furniture,Consumer,Standard Class,2,268.28,0.1,26.09,482.9,127.34,August,2023,Q3
ORD-00815,2022-02-05,North,Clothing,Consumer,Standard Class,10,421.13,0.2,29.9,3369.04,518.26,February,2022,Q1
ORD-00816,2022-08-10,West,Electronics,Corporate,Standard Class,14,188.7,0.2,39.64,2113.44,590.56,August,2022,Q3
ORD-00817,2023-06-12,South,Food & Beverages,Corporate,Standard Class,15,174.5,0.3,27.77,1832.25,397.07,June,2023,Q2
ORD-00818,2022-10-26,West,Sports,Consumer,Standard Class,16,477.04,0.2,19.23,6106.11,1484.37,October,2022,Q4
ORD-00819,2022-10-31,North,Sports,Home Office,Second Class,8,487.38,0.0,47.9,3899.04,167.79,October,2022,Q4
ORD-00820,2023-05-17,West,Electronics,Consumer,Standard Class,7,308.7,0.0,23.63,2160.9,681.35,May,2023,Q2
ORD-00821,2023-09-22,East,Electronics,Home Office,Standard Class,18,235.15,0.1,3.97,3809.43,1281.38,September,2023,Q3
ORD-00822,2022-03-20,North,Clothing,Consumer,First Class,15,57.68,0.0,35.51,865.2,176.66,March,2022,Q1
ORD-00823,2023-08-29,South,Electronics,Home Office,Standard Class,10,255.91,0.0,7.59,2559.1,332.58,August,2023,Q3
ORD-00824,2022-04-28,North,Sports,Corporate,Standard Class,16,178.41,0.0,21.55,2854.56,599.81,April,2022,Q2
ORD-00825,2022-10-11,West,Electronics,Home Office,Standard Class,12,333.51,0.1,48.34,3601.91,802.18,October,2022,Q4
ORD-00826,2022-12-31,West,Food & Beverages,Corporate,Same Day,11,372.61,0.0,5.09,4098.71,721.86,December,2022,Q4
ORD-00827,2022-05-06,North,Clothing,Consumer,Standard Class,12,205.84,0.0,6.64,2470.08,841.61,May,2022,Q2
ORD-00828,2023-04-16,West,Food & Beverages,Consumer,Standard Class,8,318.89,0.4,22.04,1530.67,340.78,April,2023,Q2
ORD-00829,2022-11-06,East,Food & Beverages,Consumer,Standard Class,18,99.48,0.1,29.03,1611.58,111.85,November,2022,Q4
ORD-00830,2022-10-16,East,Food & Beverages,Consumer,Standard Class,5,235.5,0.0,19.25,1177.5,44.25,October,2022,Q4
ORD-00831,2023-04-04,North,Sports,Consumer,Second Class,16,426.83,0.1,10.56,6146.35,1653.37,April,2023,Q2
ORD-00832,2022-07-12,North,Furniture,Consumer,First Class,13,217.55,0.2,26.74,2262.52,238.02,July,2022,Q3
ORD-00833,2023-11-27,North,Furniture,Corporate,Standard Class,14,287.39,0.0,24.49,4023.46,1370.38,November,2023,Q4
ORD-00834,2023-06-25,West,Electronics,Home Office,Standard Class,8,278.53,0.4,37.05,1336.94,396.62,June,2023,Q2
ORD-00835,2023-07-21,South,Clothing,Home Office,Standard Class,2,490.14,0.2,5.24,784.22,85.95,July,2023,Q3
ORD-00836,2023-04-11,East,Electronics,Home Office,Standard Class,16,196.93,0.3,48.5,2205.62,645.16,April,2023,Q2
ORD-00837,2022-12-01,East,Clothing,Consumer,Same Day,5,408.43,0.1,34.55,1837.94,264.23,December,2022,Q4
ORD-00838,2022-08-21,North,Food & Beverages,Consumer,First Class,15,444.57,0.0,3.66,6668.55,1011.2,August,2022,Q3
ORD-00839,2023-11-20,North,Clothing,Corporate,Standard Class,2,383.01,0.1,11.41,689.42,188.82,November,2023,Q4
ORD-00840,2022-12-12,South,Furniture,Corporate,Standard Class,7,187.4,0.1,3.21,1180.62,107.85,December,2022,Q4
ORD-00841,2022-03-15,West,Furniture,Home Office,Second Class,16,464.51,0.2,20.95,5945.73,830.08,March,2022,Q1
ORD-00842,2022-01-30,South,Furniture,Consumer,Standard Class,7,496.68,0.1,49.46,3129.08,769.93,January,2022,Q1
ORD-00843,2022-07-06,East,Clothing,Consumer,Standard Class,12,83.38,0.2,6.32,800.45,34.25,July,2022,Q3
ORD-00844,2022-06-15,North,Furniture,Consumer,First Class,9,192.71,0.1,39.17,1560.95,491.06,June,2022,Q2
ORD-00845,2022-10-11,North,Clothing,Consumer,Standard Class,12,480.18,0.4,20.99,3457.3,259.26,October,2022,Q4
ORD-00846,2022-01-27,South,Furniture,Corporate,Standard Class,10,143.29,0.3,47.76,1003.03,67.0,January,2022,Q1
ORD-00847,2022-05-16,North,Electronics,Consumer,Second Class,8,274.25,0.0,26.0,2194.0,278.44,May,2022,Q2
ORD-00848,2023-01-11,South,Electronics,Consumer,Standard Class,16,181.49,0.0,34.54,2903.84,848.54,January,2023,Q1
ORD-00849,2022-10-24,East,Clothing,Corporate,Standard Class,3,183.18,0.1,30.38,494.59,10.08,October,2022,Q4
ORD-00850,2022-08-05,South,Furniture,Home Office,Standard Class,17,421.14,0.0,16.79,7159.38,797.3,August,2022,Q3
ORD-00851,2023-09-19,South,Clothing,Consumer,Standard Class,2,47.69,0.0,15.34,95.38,16.92,September,2023,Q3
ORD-00852,2022-04-05,North,Electronics,Consumer,Standard Class,3,249.61,0.1,9.73,673.95,51.64,April,2022,Q2
ORD-00853,2022-11-06,South,Furniture,Corporate,First Class,3,244.29,0.2,46.76,586.3,34.97,November,2022,Q4
ORD-00854,2023-06-03,North,Electronics,Corporate,Standard Class,18,359.2,0.2,28.41,5172.48,1649.35,June,2023,Q2
ORD-00855,2023-12-18,North,Sports,Home Office,Second Class,3,330.8,0.0,47.08,992.4,295.9,December,2023,Q4
ORD-00856,2022-04-17,West,Clothing,Consumer,Standard Class,6,307.46,0.3,25.64,1291.33,413.39,April,2022,Q2
ORD-00857,2023-10-10,West,Food & Beverages,Consumer,Standard Class,6,380.82,0.1,6.7,2056.43,134.88,October,2023,Q4
ORD-00858,2022-11-18,North,Clothing,Consumer,Standard Class,10,305.57,0.2,17.66,2444.56,312.59,November,2022,Q4
ORD-00859,2023-04-11,North,Clothing,Consumer,Second Class,12,466.74,0.0,49.18,5600.88,805.06,April,2023,Q2
ORD-00860,2022-06-30,North,Electronics,Consumer,Second Class,3,243.1,0.0,43.23,729.3,162.0,June,2022,Q2
ORD-00861,2022-02-21,North,Clothing,Consumer,Standard Class,8,426.14,0.1,25.47,3068.21,329.93,February,2022,Q1
ORD-00862,2022-03-02,East,Food & Beverages,Home Office,Standard Class,18,202.35,0.1,41.38,3278.07,299.73,March,2022,Q1
ORD-00863,2023-03-02,South,Electronics,Consumer,Standard Class,9,154.42,0.2,30.5,1111.82,134.16,March,2023,Q1
ORD-00864,2022-08-05,West,Clothing,Corporate,Standard Class,17,219.45,0.0,37.47,3730.65,1013.03,August,2022,Q3
ORD-00865,2023-06-11,West,Clothing,Corporate,Standard Class,9,56.75,0.0,28.54,510.75,39.49,June,2023,Q2
ORD-00866,2022-07-18,West,Electronics,Consumer,Standard Class,17,265.25,0.0,42.55,4509.25,1320.34,July,2022,Q3
ORD-00867,2022-12-11,East,Electronics,Consumer,Standard Class,5,121.07,0.1,42.62,544.81,77.05,December,2022,Q4
ORD-00868,2023-12-22,North,Food & Beverages,Consumer,Standard Class,11,368.74,0.0,4.87,4056.14,1241.53,December,2023,Q4
ORD-00869,2022-01-09,East,Food & Beverages,Home Office,First Class,1,111.85,0.1,47.82,100.66,-37.92,January,2022,Q1
ORD-00870,2023-07-18,North,Electronics,Home Office,Standard Class,10,292.01,0.1,20.55,2628.09,258.71,July,2023,Q3
ORD-00871,2023-03-05,South,Furniture,Consumer,Standard Class,9,325.07,0.1,46.16,2633.07,102.47,March,2023,Q1
ORD-00872,2023-09-20,North,Food & Beverages,Consumer,Second Class,2,271.86,0.3,28.78,380.6,30.39,September,2023,Q3
